Impact Assessment,2,
Forest Policy,2,
bark beetle outbreaks,2,
water use efficiency,2,
climate action,2,
ustainability,2,
GeoHealth,2,
terrestrial protected areas,2,
water relations,2,
Tree diversity,2,
Land Use Policy,2,
Biological responses,2,
East African highlands,2,
warming climate,2,
oxidative peat decomposition,2,
Assisted colonization,2,
Tanzania,2,
Life Sciences,2,
terrestrial carbon sink,2,
Hydrology Research,2,
geographical distribution,2,
Biotropica,2,
eastern,2,
Zimbabwe,2,
Biogeochemistry,2,
Ixodes scapularis,2,
Boreal Environment Research,2,
Bioge,2,
ecosystem service indicators,2,
Landscapes,2,
river temperature,2,
PLoS,2,
terrestrial biodiversity,2,
Fasciola hepatica,2,
artificial nests,2,
Environmental,2,
agricultural landscapes,2,
cience,2,
invasive alien plants,2,
The Lancet,2,
forest dynamics,2,
fitness,2,
Drosophila species,2,
Biosecurity,2,
global drylands,2,
species vulnerability,2,
Climate drivers,2,
Norway spruce forests,2,
northern permafrost region,2,
GCB Bioenergy,2,
tropical peatland,2,
Distribution,2,
sustainable food systems,2,
Environmental Health Perspect,2,
extreme rainfall events,2,
Norwegian Polar Institute,2,
Health Geographics,2,
rewilding,2,
global tropics,2,
thermal extremes,2,
wildfire risk,2,
Canadian boreal forest,2,
Southern California chaparral,2,
Vegetation Science,2,
biodiversity areas,2,
amphibian chytrid fungus,2,
Costa Rica,2,
Geoscientific Model Development,2,
Vibrio cholerae,2,
Holocene carbon accumulation,2,
Nature Immunology,2,
repeat photography,2,
Elevated CO2,2,
Forestry,2,
terrestrial carbon cycle,2,
forest disturbance regimes,2,
Texas,2,
soil carbon sequestration,2,
Global Change Research Program,2,
climate forcing,2,
Environmental Sustainability,2,
ecoregions,2,
The Lancet Countdown,2,
World Bank,2,
Morecroft,1,
y,1,
Postigo,1,
Semenza,1,
Pramod Kumar Singh,1,
Strutz,1,
physiology,1,
global climate changes,1,
climatic hazards,1,
IPCC 5th Assessment Report,1,
spring phenological events,1,
regional climate changes,1,
quantitative observations,1,
reduced connectivity,1,
river morphology,1,
substrate composition,1,
oxygen concentrations,1,
Dissolved oxygen concentrations,1,
boreal freshwaters,1,
disease severity,1,
outbreak frequency,1,
helminth worms,1,
Forest insect pests,1,
northern North America,1,
northern Eurasia,1,
ephemer,1,
intensive censuses,1,
amphibian populations,1,
Controlled selection experiments,1,
structural changes,1,
browsing,1,
increased tree death,1,
Fire seasons,1,
vegetated areas,1,
ecosystem carbon emissions,1,
boreal forest areas,1,
forest insect communities,1,
Intact tropical rainforests,1,
service provision,1,
median values,1,
IUCN Red List categories,1,
ecosystem,1,
median,1,
wildfire frequency,1,
increasing global temperatures,1,
biosphere,1,
earth system models,1,
increased ecosystem carbon losses,1,
human adaptation actions,1,
natural habitat extent,1,
redundancy,1,
early warning systems,1,
behavioural changes,1,
local climatic changes,1,
climatic limits,1,
evidence gap,1,
resilience building,1,
site management plans,1,
habitat connectivity,1,
climatic risks,1,
overheating,1,
EbA techniques,1,
rural areas,1,
inclusive governance,1,
Interdisciplinary scientific information,1,
practical expertise,1,
Climate Resilient Development Protection,1,
human society,1,
coupled systems,1,
ILLNESS,1,
fibre production,1,
natural grasslands,1,
local biodiversity,1,
energy,1,
ecosystem stewardship strategies,1,
domestic biodiversity,1,
human greenhouse gas emissions,1,
Human interventions,1,
Knowledge gaps,1,
seasonal activities,1,
isk assessments,1,
dam construction,1,
islands,1,
Global Environmental Outlook,1,
international sustainability goals,1,
thermal regimes,1,
biological interactions,1,
6,1,
climate change mitigation scenarios,1,
UN,1,
SDGs 2030,1,
Traceability,1,
Uncertainty Assessments,1,
biological systems,1,
taxonomic bias,1,
Southern Hemisphere,1,
biological records,1,
natural variability,1,
geographic area,1,
local confounding factors,1,
climate metrics,1,
biological species,1,
study methodology,1,
reported range shifts,1,
food provision,1,
flood control,1,
artistic inspiration,1,
detrimental contributions,1,
social viewpoints,1,
ecosystem feedbacks,1,
Global ecological assessments,1,
IPBES Global Assessment Report,1,
montane regions,1,
propagules,1,
Amazon rainforest dieback,1,
tundra permafrost thaw,1,
primary productivity changes,1,
marine species distribution,1,
Coastal ecosystem changes,1,
physical climate systems,1,
environmental resources,1,
altered climate variability,1,
multiple climate hazards comp,1,
Non-climatic hazards,1,
pollution,1,
interactive effects,1,
satellite records,1,
global tree canopy,1,
short vegetation,1,
runoff patterns,1,
water levels,1,
disturbance regime changes,1,
cyclones,1,
impact models,1,
Ecosystem functionality,1,
extreme episodic events,1,
internal variability,1,
extreme storms,1,
sequential events,1,
compounding effects,1,
extreme coastal high tide,1,
flooding hazard,1,
nutrient allocation,1,
herbivore rates,1,
Australian eucalypt forests,1,
Risk assessments,1,
climate hazard,1,
changing variability,1,
High climate velocity,1,
incomplete range filling,1,
ers,1,
human modifications,1,
representative concentration pathway,1,
heat events,1,
positive feedbacks,1,
observational studies,1,
climate modelling,1,
formal causal relationships,1,
multiple drivers,1,
agricultural water demands,1,
climate state,1,
Oxygen Availability,1,
Global warming rates,1,
lake surface water temperatures,1,
aquatic organisms,1,
river surface water temperature,1,
water temperature trends,1,
latitudinal gradient,1,
northern Polar Regions,1,
polar amplification,1,
surface water temperature,1,
surface temperatures,1,
inverse thermal stratification,1,
increased water temperature,1,
deep waters,1,
deepest water layers,1,
hypoxic conditions,1,
complete mixing events,1,
lake water budgets,1,
cumulative effect,1,
hydrological changes,1,
anthropogenic hydrological influences,1,
temporary ponds,1,
glacial melt water,1,
Water storage increases,1,
glacier melt,1,
water extent,1,
global river flow,1,
LANDSAT imagery,1,
glacial melt,1,
Global map,1,
median trend,1,
annual mean river flow,1,
snow accumulation,1,
lake area,1,
continuous permafrost,1,
river flows,1,
southern Australia,1,
perennial rivers,1,
intermittent rivers,1,
freshwater fish,1,
snowpack extent,1,
snowmelt,1,
altered precipitation patterns,1,
flow intermittency,1,
river,1,
enhanced polar warming,1,
large geographic coverage,1,
glaciers,1,
snow,1,
Global ice cover trends,1,
Northern Hemisphere lakes,1,
air temperature projections,1,
Northern Hemisphere river ice duration,1,
Reference period isolines,1,
Coloured areas,1,
Grey land areas,1,
severe floods,1,
river ecosystems,1,
moderate floods,1,
habitat complexity,1,
river habitat diversity,1,
aquatic species,1,
extreme flood events,1,
instream habitat,1,
extreme wind event,1,
wind speed,1,
contaminant concentrations,1,
nutrients,1,
surface water temperatures,1,
lake surface temperatures,1,
lake heat waves,1,
monomictic lakes,1,
mixing event,1,
mixing behaviour,1,
global annual lake evaporation,1,
latent heat flux,1,
lake water storage,1,
individual lakes,1,
water storage projection uncertainty,1,
lake management,1,
Climatic Extremes,1,
Polar Natural Systems,1,
population abundance,1,
local extirpations,1,
physical habitat,1,
flood,1,
survivable extreme weather events,1,
local extinction events,1,
natural resource managers,1,
Marine Heat Waves,1,
upper ocean temperature anomalies,1,
enhanced surface water stratification,1,
nutrient supply,1,
community production,1,
coastal ecosystems,1,
mass strandings,1,
marine mammals,1,
seabird mortalities,1,
high temperature anomalies,1,
fish species,1,
distributional shifts,1,
positive feedback,1,
Arctic region,1,
polar organisms,1,
sea ice melting,1,
osmotic stress,1,
pH homeostasis,1,
polar food chains,1,
cascading effects,1,
ocean heat content,1,
marine food web,1,
phytoplankton species,1,
concom,1,
oyster farm closures,1,
common guillemots,1,
puffins,1,
Pacific cod,1,
metabolic demand,1,
prey supply,1,
Terrestrial Heat Waves,1,
small endotherms,1,
lethal hyperthermia,1,
dehydration,1,
wildlife management agencies,1,
mortality events,1,
fruit bats,1,
Passerine birds,1,
hyperthermia,1,
42°,1,
average,1,
heat wave,1,
East Antarctica,1,
minimum temperatures,1,
Record high temperatures,1,
West Antarctica,1,
heating,1,
arid polar ecosystems,1,
air temperature anomalies,1,
melting permafrost,1,
Freshwater Extremes,1,
biogeochemical functioning,1,
abnormally high water temperatures,1,
oxygen stress,1,
metabolic demands,1,
lower oxygen concentrations,1,
fish kill events,1,
high water temperatures,1,
natural community,1,
coral bleaching,1,
large spatial areas,1,
regional droughts,1,
high water temperature,1,
water extraction,1,
habitat extent,1,
reserves,1,
marine systems,1,
high habitat specificity,1,
low dispersal ability,1,
long generation times,1,
low competitive ability,1,
flying fox,1,
physiological temperature threshold,1,
misting populations,1,
caster,1,
online tool,1,
weather forecasts,1,
conservation agencies,1,
cascading interactions,1,
competitive interactions,1,
kelp,1,
dominant tree species,1,
keystone species,1,
macrophytes,1,
ecosystem tipping points,1,
chronic stress,1,
disturbed areas,1,
shorter,1,
frames,1,
Freshwater habitats,1,
Ramsar Convention on Wetlands,1,
Regional chapters,1,
Observed Range Shifts,1,
ecological responses,1,
highly degraded lands,1,
confounding variables,1,
spruce beetles,1,
Utah,1,
poleward expansions,1,
major insect pest,1,
mild winters,1,
overwinter survival,1,
separate species distribution models,1,
highly stressed fir trees,1,
freshwater fish populations,1,
equatorial borders,1,
Upward elevational range shifts,1,
regional variation,1,
Bull trout,1,
headwater stream lengths,1,
early juvenile rearing,1,
Rocky Mountains watershed,1,
stonefly Zapada glacier,1,
Glacier National Park,1,
Montana,1,
glacial masses,1,
water discharge,1,
glacial cover,1,
geographic extent,1,
population size,1,
freshwater cyanobacterium,1,
Cylindrospermopsis,1,
temperate zones,1,
competitive,1,
eutrophic systems,1,
climatic stressors,1,
population abundances,1,
precipiation variability,1,
hottest yearly temperatures,1,
climatic stress,1,
temperate habitats,1,
temperate zone,1,
tropical sites,1,
Freshwater population,1,
alien species,1,
local fish kills,1,
invertebrate species,1,
mean annual stream winter temperature,1,
biting midge,1,
Chironomidae,1,
flatworm,1,
Brianne river,1,
high montane possums,1,
physiological tolerance,1,
chytridiomycosis infection,1,
fungal pathogen,1,
golden toad populations,1,
genetic analyses,1,
frog species,1,
tropical amphibians,1,
Melomys,1,
icola,1,
Torres Strait Islands,1,
mammal,1,
tropical cyclones,1,
herbacious vegetation,1,
food resource,1,
island inundation,1,
extreme weather,1,
ops,1,
decreased richness,1,
bumble bee species,1,
timing,1,
general climatic limits,1,
lowland forest herbaceous plants,1,
freshwater community composition,1,
floating macrophytes,1,
Geothermal streams,1,
fish size distribution,1,
Arctic charr,1,
eurythermal fish,1,
Cyprinus carpio,1,
p,1,
ad,1,
northern temperate lakes,1,
warming trends,1,
predation pressure,1,
grazing pressure,1,
lake mixing,1,
epilimnion,1,
diatom growth,1,
minimal LULCC,1,
zooplankton biodiversity,1,
winter algal biomass,1,
phototropic species,1,
mixotrophic species,1,
ancient tropical lakes,1,
endemic animal species,1,
food web structure,1,
invading species,1,
simulated warming experiments,1,
natives,1,
exotics,1,
phenological,1,
biological invasions,1,
polar regions,1,
evolutionary trajectories,1,
interactions,1,
ecosystem dynamics,1,
ecological interactions,1,
Observed Phenological Responses,1,
Phenological studies,1,
autumn events,1,
animal phenology,1,
expectations,1,
phenological climate debt,1,
time intervals,1,
Mean values,1,
autumn leaf fall,1,
photoperiod,1,
autumn colouring,1,
Annual crops,1,
farmed crops,1,
cultivated trees,1,
European time series,1,
autumn leaf colouring,1,
summer phenologies,1,
Global fingerprints,1,
functional group,1,
Individual analyses,1,
precipitation metrics,1,
poleward range shifts,1,
Probability,1,
relatively undisturbed habitats,1,
functional groups,1,
Geographical region,1,
Agricultural crops,1,
fruit trees,1,
delay,1,
fruit,1,
farming activities,1,
aphids,1,
terrestrial plants,1,
secondary consumers,1,
breeding,1,
relative phenologies,1,
Japan,1,
time series,1,
breeding sites,1,
Long time series,1,
mean delay,1,
summer phenology,1,
fruit ripening,1,
Growing season length,1,
farming season length,1,
Non-threatened species,1,
elevational transects,1,
northern range boundaries,1,
northern species,1,
marine inverterbrates,1,
cold limits,1,
marine invertebrates,1,
Population dynamics,1,
extinction rates,1,
elevational range limits,1,
reproductive rate,1,
contraction,1,
reduced reproductive rates,1,
fitness estimates,1,
diet specialization,1,
historic range limit,1,
habitat limits,1,
dispersal traits,1,
habitat breadth,1,
niche breadths narrowing,1,
elevational gradients,1,
endotherms,1,
Me,1,
cool limit,1,
mountaintop species,1,
warm range edges,1,
rising water temperatures,1,
phen,1,
age,1,
juvenile migration,1,
growth,1,
median return time,1,
Atlantic salmon,1,
Range Shift Responses,1,
exceptions,1,
northern regions,1,
spring flowering,1,
retardation,1,
alpine trees,1,
phenological delay,1,
soil moisture deficit,1,
Arctic freshwater ecosystems,1,
seasonal cues,1,
fish migration,1,
reduced,1,
stream connectivity,1,
peak flows,1,
dry climates,1,
downslope range shifts,1,
population increases,1,
species physiology,1,
metabolic costs,1,
sex ratios,1,
masculinisation,1,
lizard populations,1,
feminisation,1,
turtle populations,1,
Skewed sex ratios,1,
mate shortages,1,
reduced population growth,1,
reduced adaptive potential,1,
increased extinction risk,1,
Behavioural plasticity,1,
plastic taxa,1,
Geographic variation,1,
thermal seasonality,1,
tropical organisms,1,
extreme environments,1,
geographic regions,1,
morphological changes,1,
optimal body type,1,
dietary changes,1,
chipmunk skull morphology,1,
Reduced body size,1,
freshwater bacteria,1,
plankton,1,
smaller species,1,
confounding effects,1,
body size changes,1,
Decreased body size,1,
heat loss,1,
biogeographic patterns,1,
lizards,1,
incre,1,
selection pressures,1,
competition,1,
life histories,1,
rainfall changes,1,
volumetric dimensions,1,
phasmids,1,
genetic structure,1,
thermal melanism hypothesis,1,
thermoregulatory requirements,1,
predator,1,
signalling,1,
migratory species,1,
morphological traits,1,
wing length,1,
migration speed,1,
spring migration,1,
red,1,
metabolic cost,1,
physiological responses,1,
developmental processes,1,
niche models,1,
phylogenetically restricted analyses,1,
invasive interactions,1,
conservation interventions,1,
freshwater wild organisms,1,
geographic expansion,1,
wild animal reservoir hosts,1,
regional climatic changes,1,
disease ecology,1,
medical system,1,
education,1,
human population,1,
microbes,1,
microfilaremia,1,
VBD,1,
flies,1,
extreme high temperatures,1,
severe extreme events,1,
storms,1,
Heavy precipitation events,1,
flow rate,1,
parasite load,1,
aquatic wildlife,1,
breeding habitats,1,
bluetongue virus haemorrhagic disease,1,
host richness,1,
population crashes,1,
host behaviour,1,
arthropod vectors,1,
lengthened transmission seasons,1,
vector population sizes,1,
pathogen prevalence,1,
parasitic nematode lung worm,1,
infection rates,1,
North American musk oxen,1,
pathogenic helminths,1,
statistical analyses,1,
humidity,1,
Infection,1,
catastrophic disease,1,
Andean frog species,1,
thermal mismatch hypothesis,1,
thermal preferences,1,
ecological history,1,
amphibian population,1,
regional climate refugia,1,
connectivity patterns,1,
temperature increases,1,
precipitation changes,1,
Anopheles,1,
Culex,1,
Aedes mosquito vectors,1,
Host animals,1,
High Arctic regions,1,
computational models,1,
reservoir hosts,1,
forested taiga,1,
disease organisms,1,
Culicoides biting midges,1,
deer flies,1,
horseflies,1,
Simuliidae black flies,1,
helminth infections,1,
anthrax,1,
cryptosporidiosis,1,
elaphostrongylosis,1,
filariasis,1,
tularemia,1,
anthrax outbreaks,1,
diseased animal carcasses,1,
Bacillus anthracis spores,1,
anthrax outbreak,1,
Yamal peninsula,1,
rapid permafrost thawing,1,
thick,1,
snow cover,1,
anthrax vaccination,1,
anthrax exposure hazard,1,
vector insect population,1,
immune systems,1,
parasite loads,1,
winter survival,1,
resource extraction,1,
increased commercial transport,1,
infectious agents,1,
introduction risk,1,
pathogen infection,1,
wildlife hosts,1,
local species richness,1,
urban land,1,
zoonotic disease epidemics,1,
food scarcity,1,
human disease incidence,1,
public health access,1,
rodent control programs,1,
infectious human diseases,1,
climate change fingerprints,1,
concurrent changes,1,
estimated,1,
population dynamic trends,1,
North American migratory songbird,1,
yellow warbler,1,
genetic outliers,1,
genomic analyses,1,
population trends,1,
evolutionary constraints,1,
high ambient temperatures,1,
short generation times,1,
host specialisation,1,
individual populations,1,
ia,1,
Pacific Northwest America,1,
chromosome inversion,1,
niche conservatism,1,
species level,1,
stress tolerance,1,
genetic variance,1,
imes,1,
cold tolerances,1,
heat tolerances,1,
optimal performances,1,
phenotypic values,1,
Industrial Revolution,1,
island species,1,
Hybridisation,1,
brown bears,1,
North American rivers,1,
invasive rainbow trout,1,
native cutthroat trout,1,
rainbow trout,1,
climate adaptations,1,
climate space shifts,1,
patterns,1,
sea ice,1,
seals,1,
reintroductions,1,
conservation programs,1,
bears,1,
conservation problem,1,
adverse outcomes,1,
assisted adaptation,1,
frozen embryo banks,1,
protected zones,1,
track climate change,1,
pesticides,1,
herbicides,1,
brush piles,1,
bird boxes,1,
Natural Alliance,1,
sanitation systems,1,
medical community,1,
equitable,1,
socioeconomic development,1,
zoonosis,1,
human intrusion,1,
antimicrobial use,1,
medical buffers,1,
sand flies,1,
kissing bugs,1,
Japanese encephalitis,1,
Vibrio bacteria seafood poisoning,1,
water use containers,1,
parasite development,1,
viral replication,1,
intermediate hosts,1,
helminth parasites,1,
infective larvae,1,
mucus membranes,1,
biodiversity protection,1,
Human encroachment,1,
timber harvests,1,
wild habitats,1,
healthier ecosystems,1,
air,1,
protective clothing,1,
insect repellant,1,
body checks,1,
Food resilience,1,
illegal animal trading,1,
poaching,1,
infected animals,1,
Disease prevention,1,
high food security,1,
disease surveillance,1,
alarm systems,1,
One Health framework,1,
national health authorities,1,
climatic changes,1,
disease transmission patterns,1,
SARS,1,
wildlife interactions,1,
Key Biomes,1,
biome spatial distributions,1,
individual locations,1,
minimal confounding factors,1,
Multivariate statistical analyses,1,
relative weights,1,
quantitative assessment,1,
individual drivers,1,
manipulative experiments,1,
human LULCC,1,
Disturbance variability,1,
grazing regimes,1,
fire suppression policies,1,
disturbance regimes,1,
directional changes,1,
background disturbances,1,
Observed Biome Shifts,1,
anthropogenic land uses,1,
Andes Mountains,1,
deciduous forest,1,
temperate conifer,1,
temperate conifer forest,1,
temperate deciduous forest,1,
temperate shrubland,1,
elevational biome shifts,1,
local land use,1,
upslope forest shift,1,
fire exclusion,1,
woody cover change,1,
mean annual temperature change,1,
higher atmospheric CO2,1,
grazing expansion,1,
biome classification system,1,
Desert,1,
detection methodology,1,
projected climate,1,
arid vegetation productivity,1,
Widespread vegetation greening,1,
4,1,
Plant productivity,1,
altered rainfall seasonality,1,
sagebrush steppe changes,1,
snowpack melt,1,
USGCRP,1,
native grasses,1,
ste,1,
cold deserts,1,
rainfall seasonality shift,1,
succulent species,1,
population resilience,1,
vegetation health,1,
reduced canopy health,1,
canopy water content,1,
charismatic species,1,
Clanwilliam cedar tree,1,
Drought reduced growth,1,
increased mortality,1,
Iberian Peninsula,1,
Portuguese shrublands,1,
evergreen oak species,1,
pyrophytic xeric trees,1,
giant sequoia,1,
conifer species,1,
flexilis,1,
Great Basin,1,
winter precipitation,1,
native annual forbs,1,
Californian grassland,1,
bos,1,
higher temperature preferences,1,
coastal foredune habitats,1,
southern California,1,
woody shrublands,1,
land use factors,1,
fire ignition frequency,1,
wildfire ignition limits,1,
global climatic variability,1,
fire return time,1,
simultaneity,1,
large fires,1,
regions,1,
temperate savannas,1,
Extreme high rainfall anomalies,1,
foliar production,1,
elevated atmospheric CO2,1,
non-,1,
ed biomes,1,
grazing potential,1,
hydrological characteristics,1,
flora,1,
open ecosystems,1,
boreal zones,1,
boreal grassland,1,
tropical tree lines,1,
Eurasian steppes,1,
inner Mongolian grasslands,1,
land abandonment,1,
grazing management shifts,1,
maximum Normalized Difference Vegetation Index,1,
global grassland ecosystems,1,
mean annual precipitation,1,
grassland production,1,
hot areas,1,
grassland responses,1,
cool temperate grassland,1,
longer growing season,1,
tropical deciduous forests,1,
tree line behaviours,1,
tree line,1,
Abies spectabilis,1,
large shrubs,1,
Rhododendron campanulatum,1,
grass ceiling,1,
tree line shifts,1,
suppression,1,
intact,1,
intact tropical forests,1,
reduced growth rates,1,
shorter tree residence times,1,
growth rates,1,
interactive factors,1,
Mortality risk,1,
seasonal rainforests,1,
forest biomass accumulation,1,
species invasion,1,
pathogen spread,1,
potential dieback,1,
regional climates,1,
canopy cover,1,
plant phenology changes,1,
poleward biome shifts,1,
boreal forest ecosystems,1,
global mean surface temperature,1,
deciduous broadleaf tree species,1,
boreal forest growth,1,
deposition,1,
peatland ecosystems,1,
freshwater resources,1,
IPCC AR4,1,
anthropogenic disturbances,1,
peatland ecosystem services,1,
tropical biomes,1,
Low soil moisture,1,
fire propagation,1,
faunal populations,1,
lowland tropical peatland basins,1,
anthropogenic activities,1,
boreal regions,1,
climatic drying,1,
mean annual temperatures,1,
Baltic,1,
Scandinavia,1,
continental Europe,1,
peatland water tables,1,
intact sites,1,
desiccation,1,
sphagnum moss,1,
thick deposits,1,
permafrost peatland,1,
carbon sink capacity,1,
Increasing air temperatures,1,
altered hydrological regimes,1,
thermokarst land subsidence,1,
local wetting,1,
local drying,1,
hydrological connectivity,1,
peatland sites,1,
surface moisture conditions,1,
soil temperature regime,1,
Arctic biomes,1,
positive feedback loop,1,
legacy emissions,1,
PgC emissions,1,
point subsidence,1,
Polar Tundra Warming,1,
sedge abundance,1,
mosses,1,
lichens,1,
bare ground,1,
beavers,1,
songbirds,1,
shrub tundra,1,
thawed permafrost,1,
altered hydrology,1,
enhanced nutrient cycling,1,
Soil moisture status,1,
temperature sensitivity,1,
plant growth,1,
canopy heights,1,
boreal coniferous areas,1,
hydrological intensification,1,
terrestrial productivity,1,
vegetation communities,1,
hydrological control,1,
declining atmospheric sulphur deposition,1,
photosynthetically active radiation,1,
oclines,1,
deep water cooling,1,
seasonal mixing regime,1,
mixed lake,1,
nutrient status,1,
synergistic effects,1,
plankton community food webs,1,
heterotrophic metabolism,1,
bacterial community,1,
low light intensities,1,
toxin levels,1,
aquatic communities,1,
regional precipitation patterns,1,
watershed type,1,
food chain,1,
boreal areas,1,
respiratory disease,1,
damage ecosystem integrity,1,
Non-climatic factors,1,
agricultural fields,1,
ignition hazards,1,
vegetation aridity,1,
unnatural fuel accumulation,1,
confidence interval,1,
cumulative burned area,1,
British Columbia,1,
high maximum temperatures,1,
low relative humidity,1,
built area,1,
Global Fire Emissions Database,1,
high burned area,1,
low burned area,1,
global average burned area,1,
cropland area,1,
livestock density,1,
livestock herding,1,
fire ignition,1,
holy days,1,
religious days of rest,1,
human land use,1,
moist humid tropical forests,1,
Extreme droughts,1,
warm phases,1,
extreme fire events,1,
livestock settlement areas,1,
extreme fire year 2019,1,
bush,1,
Victoria,1,
fire canopy damage,1,
northeastern Australia,1,
Southern Annular Mode,1,
fuel loads,1,
domestic livestock,1,
summer maximum temperature,1,
decreased soil moisture,1,
agricultural abandonment,1,
Arctic permafrost regions,1,
ENS,1,
highest daily mean maximum temperature,1,
precipitation cycles,1,
temperature cycles,1,
Antarctic Oscillation,1,
peat draining,1,
wildfire trends,1,
IPCC AR6 WGI,1,
global vegetated area,1,
high grass fuel loads,1,
surface temperature increase,1,
plant regeneration,1,
fynbos vegetation,1,
Cape Floristic Region,1,
exotic plant species,1,
temperature tolerance,1,
heat,1,
Douglas fir,1,
critical thresholds,1,
forest patches,1,
vegetation species composition,1,
Observed tree mortality,1,
idity,1,
Catastrophic failure,1,
hydraulic system,1,
xylem,1,
attribution analyses,1,
North American tree mortality,1,
global analyses,1,
rapid mortality,1,
dominant species,1,
accelerating mortality rates,1,
tree,1,
mesic genera,1,
ENSO warm phases,1,
tree mortality rates,1,
tree biodiversity,1,
Algeria,1,
Atlas cedar,1,
spring temperature increase,1,
digitata,1,
savanna trees,1,
Tunisia,1,
temperate ecosystems,1,
Lodgepole pine,1,
piñon pine,1,Encoding
edulis,1,
montane conifer forest,1,
mortality rates,1,
ponderosa pine,1,
sugar pine,1,
lambertiana,1,
Bulgaria,1,
maximum winter temperature,1,
spring precipitation,1,
Czech Republic,1,
Poland,1,
Slovakia,1,
logging,1,
Ukraine,1,
Moldova,1,
southern France,1,
Norway spruce,1,
animal abundance changes,1,
high tree mortality,1,
bird abundances,1,
flying mammals,1,
peat burning,1,
anthropogenic emissions,1,
forest growth,1,
ecosystem carbon rem,1,
als,1,
Global terrestrial ecosystems,1,
tropical evergreen broadleaf forests,1,
carbon densities,1,
high soil carbon densities,1,
peat bogs,1,
Ireland,1,
Cuvette Centrale swamp forest peatlands,1,
mangrove peatlands,1,
soil carbon stock,1,
upper estimates,1,
terrestrial ecosystem carbon,1,
vascular plant species richness,1,
animal species richness,1,
correlation,1,
genus richness,1,
tree abundance,1,
maximum height,1,
vertebrate species richness,1,
illegal deforestation,1,
net emissions,1,
high biodiversity areas,1,
primary tropical forest,1,
Amazon fires,1,
average ecosystem carbon emissions,1,
seasons,1,
global ecosystem carbon,1,
Primary,1,
tree age classes,1,
permanent forest cover losses,1,
rem,1,
boreal forest carbon balances,1,
mountain pine beetle infestations,1,
regrowth,1,
forest mortality area,1,
livestock areas,1,
Amazon carbon loss,1,
undisturbed forest,1,
intentional burning,1,
deforestation emissions,1,
primary forest area,1,
reg,1,
soil carbon deposits,1,
terrestrial primary productivity,1,
cloud cover,1,
NDVI,1,
Global terrestrial GPP,1,
Global forest area,1,
secondary forests,1,
plant mortality,1,
soil carbon responses,1,
secondary forest regrowth,1,
global vegetation productivity,1,
tree rings,1,
groundwater storage,1,
atmospheric vapour,1,
semiarid,1,
arid lands,1,
rain CO2 fertilisation,1,
tropical tree growth,1,
freshwater ecosystem productivity,1,
phytoplankton growth rates,1,
thermal stratification,1,
hypertrophic lakes,1,
Freshwater cyanobacteria,1,
elevated CO2 concentrations,1,
Macrophyte growth,1,
phytoplankton concentrations,1,
phytoplankton production,1,
algae,1,
Thousand Oaks,1,
Los Angeles,1,
livestock herders,1,
tree crowns,1,
heat phenomenon,1,
satellite data,1,
taxonomic groupings,1,
spring timing,1,
winter warming driving,1,
delayed spring timing,1,
northern temperate species,1,
chilling requirements,1,
phenological changes,1,
terrestrial species,1,
upward range shifts,1,
spring plankton development,1,
reduced river connectivity,1,
nutrient rich lakes,1,
algal formations,1,
stoichiometry,1,
restoration measures,1,
food web interactions,1,
boreal coniferous forest,1,
deep water,1,
DOM,1,
low light intensity,1,
habitat gaps,1,
Tibet,1,
open areas,1,
community interactions,1,
pe,1,
burnable land area,1,
South,1,
western Asia,1,
Projected Impacts,1,
risk assessment framework,1,
hazardous events,1,
limited,1,
behavioural constraints,1,
limited dispersal abilities,1,
restricted resource requirements,1,
coldest habitats,1,
limited geographic ranges,1,
restricted habitats,1,
Ecosystem vulnerability,1,
community biomass,1,
geographic areas,1,
urat,1,
RCPs,1,
baselines,1,
climate model data,1,
connectivity constraints,1,
GCMs,1,
biological processes,1,
dispersal distances,1,
slope aspect,1,
population extinction,1,
model performance,1,
uncertainty statements,1,
Icons,1,
reliability,1,
community levels,1,
biological traits,1,
expert opinion,1,
biological characteristics,1,
sensitivity,1,
Climate exposure,1,
statistical programs,1,
expert judgment,1,
climate change risk,1,
dispersal rate,1,
spatial projections,1,
protected tropical areas,1,
Extinction risk estimates,1,
extinction debt,1,
endangerment status,1,
single stochastic event,1,
critical habitat,1,
land surface area,1,
overexploitation,1,
stream drying events,1,
spawning habitats,1,
obligate species,1,
salmonids,1,
River networks,1,
tributary refugia,1,
thermal refuges,1,
cold water species,1,
low flows,1,
Community turnovers,1,
emission,1,
Molluscs,1,
Mediterranean freshwater fish,1,
drought events,1,
critical temperature thresholds,1,
European protected areas,1,
rare molluscs,1,
European freshwater fish species,1,
odonates,1,
aquatic insect taxa,1,
hydrological alteration,1,
nutrient emissions,1,
global hydrological model,1,
Global projections,1,
overall range contractions,1,
global average warming,1,
global average temperature increase,1,
range size,1,
local population losses,1,
Colour shading,1,
GSAT warming level,1,
European Space Agency,1,
ESA,1,
legend colours,1,
climate space,1,
global extinction,1,
IUCN criteria,1,
community scale,1,
extinction risks,1,
global sample size,1,
digitization,1,
synthetic analysis,1,
response variable,1,
data outliers,1,
descriptive statistic,1,
quantile estimates,1,
Barrodale and Roberts algorithm,1,
XLSTAT,1,
medium confidence statement,1,
unbiased sample,1,
stipulated temperatures,1,
Thick dark horizontal bars,1,
GS,1,
itudes,1,
biodiversity losses,1,
loss,1,
